kjønn;serieår;divisjon;plassering;klubb_id;klubbnavn;lagnummer;poeng
kvinner;2006;2;10;176;IL i BUL Tromsø;1;14193
kvinner;2006;2;11;76;IF Hellas;1;14133
kvinner;2006;2;12;71;Laksevåg TIL;1;13583
kvinner;2006;2;13;28;Moss IL;1;12938
kvinner;2006;2;14;105;Lillehammer IF;1;12309
kvinner;2006;3;1;5;Strømmen IF;1;13120
kvinner;2006;3;2;196;Stjørdal Friidrettsklubb;1;12624
kvinner;2006;3;3;181;Stord Idrettslag;1;12285
kvinner;2006;3;4;100;IL Fri;1;12159
kvinner;2006;3;5;51;Steinkjer Friidrettsklubb;2;12020
kvinner;2006;3;6;72;Urædd Friidrett;1;11881
kvinner;2006;3;7;83;Sandnes IL;1;11640
kvinner;2006;3;8;171;Ranheim IL;1;11624
kvinner;2006;3;9;93;Dimna IL;1;11303
kvinner;2006;3;10;185;Byåsen IL;1;11133
kvinner;2006;3;11;43;Ringerike Friidrettsklubb;1;11081
kvinner;2006;3;12;140;Sigdal FIK;1;10994
kvinner;2006;3;13;27;IF Sturla;1;10975
kvinner;2006;3;14;10000511;Tingvoll Friidrettsklubb;1;10875
kvinner;2006;3;15;55;Florø Turn og IF;1;10809
kvinner;2006;3;16;52;BFG Bergen;2;10749
kvinner;2006;3;17;188;Ålesund Friidrettsklubb;1;10729
kvinner;2006;3;18;21;Lørenskog Friidrettslag;1;10703
kvinner;2006;3;19;25;IL Tyrving;2;10650
kvinner;2006;3;20;68;IL Runar;1;10455
kvinner;2006;3;21;143;FIL Aks-77;1;10335
kvinner;2006;3;22;7;Ås IL;1;10287
kvinner;2006;3;23;15;Ullensaker/Kisa IL;1;10182
kvinner;2006;3;24;16;IL i BUL;2;10182
kvinner;2006;3;25;133;Eide IL;1;9894
kvinner;2006;3;26;33;Oppegård Idrettslag;1;9883
kvinner;2006;3;27;22;Brandbu IF;1;9878
kvinner;2006;3;28;84;Bryne Friidrettsklubb;1;9710
kvinner;2006;3;29;192;Førde IL Friidrett;1;9626
kvinner;2006;3;30;60;FIK Orion;2;9560
kvinner;2006;3;31;217;FIL Frisk;1;9435
kvinner;2006;3;32;94;Stein FIK;1;9380
kvinner;2006;3;33;62;Moelven IL;1;9343
kvinner;2006;3;34;114;Egersunds IK;1;9271
kvinner;2006;3;35;89;Idrettslaget Skjalg;2;9247
kvinner;2006;3;36;63;Bergens Turnforening;1;9189
kvinner;2006;3;37;10000212;Verdal IL;1;9093
kvinner;2006;3;38;104;Osterøy IL;2;9086
kvinner;2006;3;39;13;Sportsklubben Vidar;2;9075
kvinner;2006;3;40;10;Nittedal IL;1;9052
kvinner;2006;3;41;4;Ski IL Friidrett;1;9029
kvinner;2006;3;42;83;Sandnes IL;2;9020
kvinner;2006;3;43;124;Sørfjell IL;1;8953
kvinner;2006;3;44;290;Oppstryn IL;1;8922
kvinner;2006;3;45;122;FIL Borg;1;8898
kvinner;2006;3;46;57;Snøgg Friidrett;1;8875
kvinner;2006;3;47;44;Tønsberg Friidrettsklubb;1;8660
kvinner;2006;3;48;50;Bækkelagets SK;1;8610
kvinner;2006;3;49;99;Fagernes IL;1;8324
kvinner;2006;3;50;118;Vik IL;1;8216
kvinner;2006;3;51;25;IL Tyrving;3;8213
kvinner;2006;3;52;113;Lillesand IL;1;8124
kvinner;2006;3;53;65;IL Gular;2;7990
kvinner;2006;3;54;171;Ranheim IL;2;7915
kvinner;2006;3;55;162;IL Nidelv;1;7895
kvinner;2006;3;56;43;Ringerike Friidrettsklubb;2;7841
kvinner;2006;3;57;261;Narvik IL;1;7830
kvinner;2006;3;58;34;IK Tjalve;2;7791
kvinner;2006;3;59;131;IK Grane;1;7771
kvinner;2006;3;60;209;Oslostudentenes IK Friidrett;1;7765
kvinner;2006;3;61;112;Lyngdal IL;1;7736
kvinner;2006;3;62;67;Herkules Friidrett;1;7717
kvinner;2006;3;63;73;Kristiansands IF Friidrett;2;7659
kvinner;2006;3;64;144;Alta IF;1;7558
kvinner;2006;3;65;52;BFG Bergen;3;7554
kvinner;2006;3;66;16;IL i BUL;3;7451
kvinner;2006;3;67;66;Namsen Friidrettsforening;1;7443
kvinner;2006;3;68;53;Haugesund IL;2;7438
kvinner;2006;3;69;110;Åmøy & Grønøy IL;1;7409
kvinner;2006;3;70;109;Fana IL;1;7282
kvinner;2006;3;71;220;Voss IL;1;7239
kvinner;2006;3;72;6;Lambertseter IF;1;7204
kvinner;2006;3;73;185;Byåsen IL;2;7192
kvinner;2006;3;74;183;Bremnes Idrettslag;1;7132
kvinner;2006;3;75;71;Laksevåg TIL;2;7127
kvinner;2006;3;76;348;Haugen Idrettslag;1;7110
kvinner;2006;3;77;227;Rana FIK;1;7094
kvinner;2006;3;78;262;Sortland Friidrettsklubb;1;7084
kvinner;2006;3;79;128;IL Korlevoll-Odda;1;7002
kvinner;2006;3;80;72;Urædd Friidrett;2;6987
kvinner;2006;3;81;29;Hurdal IL;1;6950
kvinner;2006;3;82;89;Idrettslaget Skjalg;3;6924
kvinner;2006;3;83;117;Strandebarm IL;1;6890
kvinner;2006;3;84;129;FIK Ren-Eng;1;6887
kvinner;2006;3;85;154;T&IF Viking;1;6870
kvinner;2006;3;86;9;Minerva Idrettsskole;2;6867
kvinner;2006;3;87;70;Larvik Turn & IF;1;6757
kvinner;2006;3;88;24;Asker Sk. Friidrett;2;6679
kvinner;2006;3;89;126;Os Turnforening;1;6673
kvinner;2006;3;90;48;Askim IF;1;6660
kvinner;2006;3;91;300;Gausdal FIK;1;6616
kvinner;2006;3;92;15;Ullensaker/Kisa IL;2;6460
kvinner;2006;3;93;2118;IL Flint;1;6390
kvinner;2006;3;94;237;Mogutten IL;1;6383
kvinner;2006;3;95;196;Stjørdal Friidrettsklubb;2;6382
kvinner;2006;3;96;38;Aurskog/Høland Friidrettslag;1;6365
kvinner;2006;3;97;116;Jølster IL;1;6307
kvinner;2006;3;98;31;Fredrikstad IF;2;6300
kvinner;2006;3;99;42;Halden IL;1;6269
kvinner;2006;3;100;236;Vaaler IF;1;6266
kvinner;2006;3;101;27;IF Sturla;2;6247
kvinner;2006;3;102;13;Sportsklubben Vidar;3;6210
kvinner;2006;3;103;22;Brandbu IF;2;6194
kvinner;2006;3;104;230;IL Trio;1;6170
kvinner;2006;3;105;60;FIK Orion;3;6128
kvinner;2006;3;106;25;IL Tyrving;4;6111
kvinner;2006;3;107;97;Eikanger IL;1;5993
kvinner;2006;3;108;28;Moss IL;2;5992
kvinner;2006;3;109;2053;Vadsø TIF;1;5904
kvinner;2006;3;110;69;Sørild FIK;1;5903
kvinner;2006;3;111;194;Jægervatnet IL;1;5799
kvinner;2006;3;112;101;IL Giv-Akt;1;5765
kvinner;2006;3;113;451;IL Staal;1;5748
kvinner;2006;3;114;339;Idrettslaget Varden Meråker;1;5727
kvinner;2006;3;115;51;Steinkjer Friidrettsklubb;3;5707
kvinner;2006;3;116;164;Løten Friidrett;2;5656
kvinner;2006;3;117;100;IL Fri;2;5646
kvinner;2006;3;118;145;Ask Friidrett;1;5638
kvinner;2006;3;119;354;Innstrandens IL;1;5628
kvinner;2006;3;120;53;Haugesund IL;3;5620
kvinner;2006;3;121;342;Finnøy IL;1;5592
kvinner;2006;3;122;140;Sigdal FIK;2;5575
kvinner;2006;3;123;93;Dimna IL;2;5533
kvinner;2006;3;124;95;Overhalla IL;1;5492
kvinner;2006;3;125;83;Sandnes IL;3;5370
kvinner;2006;3;126;16;IL i BUL;4;5332
kvinner;2006;3;127;8;IL Sandvin;2;5307
kvinner;2006;3;128;77;Lye IL;1;5285
kvinner;2006;3;129;296;Havørn IL;1;5274
kvinner;2006;3;130;126;Os Turnforening;2;5240
kvinner;2006;3;131;135;Malvik IL;1;5195
kvinner;2006;3;132;115;IL Molde-Olymp;1;5188
kvinner;2006;3;133;334;Isfjorden IL;1;5181
kvinner;2006;3;134;125;Eidanger Idrettslag;1;5177
kvinner;2006;3;135;55;Florø Turn og IF;2;5165
kvinner;2006;3;136;10000207;Land FIK;1;5071
kvinner;2006;3;137;79;Mandal & Halse IL;1;5053
kvinner;2007;1;1;34;IK Tjalve;1;23490
kvinner;2007;1;2;16;IL i BUL;1;21672
kvinner;2007;1;3;25;IL Tyrving;1;21614
kvinner;2007;1;4;35;Trondheim Friidrett;1;21101
kvinner;2007;1;5;52;BFG Bergen;1;21071
kvinner;2007;1;6;51;Steinkjer Friidrettsklubb;1;20969
kvinner;2007;1;7;65;IL Gular;1;19904
kvinner;2007;1;8;31;Fredrikstad IF;1;19690
kvinner;2007;1;9;89;Idrettslaget Skjalg;1;18881
kvinner;2007;1;10;104;Osterøy IL;1;17864
kvinner;2007;1;11;9;Minerva Idrettsskole;1;17409
kvinner;2007;1;12;102;Modum FIK;1;16933
kvinner;2007;1;13;53;Haugesund IL;1;16279
kvinner;2007;1;14;13;Sportsklubben Vidar;1;14171
kvinner;2007;2;1;61;Norna-Salhus IL;1;17731
kvinner;2007;2;2;134;Gloppen Friidrettslag;1;16577
kvinner;2007;2;3;100;IL Fri;1;16395
kvinner;2007;2;4;73;Kristiansands IF Friidrett;1;16136
kvinner;2007;2;5;74;Ørsta IL;1;15752
kvinner;2007;2;6;8;IL Sandvin;1;15634
kvinner;2007;2;7;24;Asker Sk. Friidrett;1;15424
kvinner;2007;2;8;5;Strømmen IF;1;15260
kvinner;2007;2;9;196;Stjørdal Friidrettsklubb;1;15210
kvinner;2007;2;10;60;FIK Orion;1;15061
kvinner;2007;2;11;181;Stord Idrettslag;1;14174
kvinner;2007;2;12;176;IL i BUL Tromsø;1;14124
kvinner;2007;2;13;164;Løten Friidrett;1;13269
kvinner;2007;2;14;174;Hareid IL;1;8267
kvinner;2007;3;1;15;Ullensaker/Kisa IL;1;12723
kvinner;2007;3;2;72;Urædd Friidrett;1;12025
kvinner;2007;3;3;188;Ålesund Friidrettsklubb;1;11960
kvinner;2007;3;4;83;Sandnes IL;1;11895
kvinner;2007;3;5;222;GTI;1;11806
kvinner;2007;3;6;171;Ranheim IL;1;11758
kvinner;2007;3;7;93;Dimna IL;1;11705
kvinner;2007;3;8;25;IL Tyrving;2;11568
kvinner;2007;3;9;27;IF Sturla;1;11451
kvinner;2007;3;10;10000511;Tingvoll Friidrettsklubb;1;11434
kvinner;2007;3;11;28;Moss IL;1;11421
kvinner;2007;3;12;71;Laksevåg TIL;1;11331
kvinner;2007;3;13;43;Ringerike Friidrettsklubb;1;11167
kvinner;2007;3;14;122;FIL Borg;1;10792
kvinner;2007;3;15;55;Florø Turn og IF;1;10550
kvinner;2007;3;16;185;Byåsen IL;1;10389
kvinner;2007;3;17;62;Moelven IL;1;10299
kvinner;2007;3;18;10000212;Verdal IL;1;10269
kvinner;2007;3;19;22;Brandbu IF;1;10173
kvinner;2007;3;20;21;Lørenskog Friidrettslag;1;10098
kvinner;2007;3;21;52;BFG Bergen;2;10089
kvinner;2007;3;22;131;IK Grane;1;9982
kvinner;2007;3;23;10;Nittedal IL;1;9861
kvinner;2007;3;24;44;Tønsberg Friidrettsklubb;1;9832
kvinner;2007;3;25;114;Egersunds IK;1;9821
kvinner;2007;3;26;105;Lillehammer IF;1;9752
kvinner;2007;3;27;34;IK Tjalve;2;9648
kvinner;2007;3;28;76;IF Hellas;1;9565
kvinner;2007;3;29;67;Herkules Friidrett;1;9506
kvinner;2007;3;30;84;Bryne Friidrettsklubb;1;9405
kvinner;2007;3;31;143;FIL Aks-77;1;9390
kvinner;2007;3;32;94;Stein FIK;1;9364
kvinner;2007;3;33;60;FIK Orion;2;9361
kvinner;2007;3;34;162;IL Nidelv;1;9309
kvinner;2007;3;35;192;Førde IL Friidrett;1;9269
kvinner;2007;3;36;68;IL Runar;1;9250
kvinner;2007;3;37;83;Sandnes IL;2;9186
kvinner;2007;3;38;133;Eide IL;1;9170
kvinner;2007;3;39;140;Sigdal FIK;1;9148
kvinner;2007;3;40;220;Voss IL;1;9089
kvinner;2007;3;41;51;Steinkjer Friidrettsklubb;2;8997
kvinner;2007;3;42;217;FIL Frisk;1;8962
kvinner;2007;3;43;38;Aurskog/Høland Friidrettslag;1;8909
kvinner;2007;3;44;4;Ski IL Friidrett;1;8798
kvinner;2007;3;45;50;Bækkelagets SK;1;8798
kvinner;2007;3;46;57;Snøgg Friidrett;1;8725
kvinner;2007;3;47;262;Sortland Friidrettsklubb;1;8718
kvinner;2007;3;48;16;IL i BUL;2;8622
kvinner;2007;3;49;89;Idrettslaget Skjalg;2;8530
kvinner;2007;3;50;112;Lyngdal IL;1;8435
kvinner;2007;3;51;99;Fagernes IL;1;8421
kvinner;2007;3;52;25;IL Tyrving;3;8216
kvinner;2007;3;53;222;GTI;2;8151
kvinner;2007;3;54;175;Strindheim IL;1;8114
kvinner;2007;3;55;61;Norna-Salhus IL;2;8010
kvinner;2007;3;56;79;Mandal & Halse IL;1;7988
kvinner;2007;3;57;27;IF Sturla;2;7970
kvinner;2007;3;58;300;Gausdal FIK;1;7944
kvinner;2007;3;59;45;Ogndal IL;1;7906
kvinner;2007;3;60;29;Hurdal IL;1;7854
kvinner;2007;3;61;65;IL Gular;2;7845
kvinner;2007;3;62;53;Haugesund IL;2;7783
kvinner;2007;3;63;85;IK Våg;1;7698
kvinner;2007;3;64;7;Ås IL;1;7641
kvinner;2007;3;65;128;IL Korlevoll-Odda;1;7619
kvinner;2007;3;66;24;Asker Sk. Friidrett;2;7600
kvinner;2007;3;67;43;Ringerike Friidrettsklubb;2;7491
kvinner;2007;3;68;13;Sportsklubben Vidar;2;7472
kvinner;2007;3;69;33;Oppegård Idrettslag;1;7414
kvinner;2007;3;70;245;Gjesdal IL;1;7349
kvinner;2007;3;71;129;FIK Ren-Eng;1;7309
kvinner;2007;3;72;110;Åmøy & Grønøy IL;1;7277
kvinner;2007;3;73;72;Urædd Friidrett;2;7258
kvinner;2007;3;74;100;IL Fri;2;7178
kvinner;2007;3;75;194;Jægervatnet IL;1;7163
kvinner;2007;3;76;126;Os Turnforening;1;7110
kvinner;2007;3;77;185;Byåsen IL;2;7104
kvinner;2007;3;78;93;Dimna IL;2;7089
kvinner;2007;3;79;227;Rana FIK;1;7034
kvinner;2007;3;80;237;Mogutten IL;1;7034
kvinner;2007;3;81;31;Fredrikstad IF;2;7029
kvinner;2007;3;82;113;Lillesand IL;1;7014
kvinner;2007;3;83;70;Larvik Turn & IF;1;6976
kvinner;2007;3;84;15;Ullensaker/Kisa IL;2;6963
kvinner;2007;3;85;48;Askim IF;1;6933
kvinner;2007;3;86;71;Laksevåg TIL;2;6769
kvinner;2007;3;87;118;Vik IL;1;6751
kvinner;2007;3;88;30;Oppstad IL;1;6727
kvinner;2007;3;89;10000207;Land FIK;1;6605
kvinner;2007;3;90;42;Halden IL;1;6560
kvinner;2007;3;91;261;Narvik IL;1;6483
kvinner;2007;3;92;12;Horten Friidrettsklubb;1;6443
kvinner;2007;3;93;55;Florø Turn og IF;2;6425
kvinner;2007;3;94;171;Ranheim IL;2;6377
kvinner;2007;3;95;52;BFG Bergen;3;6361
kvinner;2007;3;96;73;Kristiansands IF Friidrett;2;6345
kvinner;2007;3;97;296;Havørn IL;1;6300
kvinner;2007;3;98;119;Syril IL;1;6220
kvinner;2007;3;99;120;Torvastad IL;1;6199
kvinner;2007;3;100;89;Idrettslaget Skjalg;3;6168
kvinner;2007;3;101;117;Strandebarm IL;1;6155
kvinner;2007;3;102;236;Vaaler IF;1;6145
kvinner;2007;3;103;83;Sandnes IL;3;6142
kvinner;2007;3;104;135;Malvik IL;1;6126
kvinner;2007;3;105;101;IL Giv-Akt;1;6071
kvinner;2007;3;106;8;IL Sandvin;2;6057
kvinner;2007;3;107;134;Gloppen Friidrettslag;2;6056
kvinner;2007;3;108;16;IL i BUL;3;6029
kvinner;2007;3;109;28;Moss IL;2;5955
kvinner;2007;3;110;183;Bremnes Idrettslag;1;5936
kvinner;2007;3;111;216;Ulvik IL;1;5810
kvinner;2007;3;112;196;Stjørdal Friidrettsklubb;2;5771
kvinner;2007;3;113;10000282;Vikvarvet IL;1;5770
kvinner;2007;3;114;26;Nesodden IF;1;5766
kvinner;2007;3;115;95;Overhalla IL;1;5709
kvinner;2007;3;116;348;Haugen Idrettslag;1;5685
kvinner;2007;3;117;25;IL Tyrving;4;5636
kvinner;2007;3;118;20;IF Eiker-Kvikk;1;5627
kvinner;2007;3;119;186;Porsanger IL;1;5592
kvinner;2007;3;120;130;Iveland IL;1;5558
kvinner;2007;3;121;342;Finnøy IL;1;5558
kvinner;2007;3;122;269;Moi IL;1;5554
kvinner;2007;3;123;145;Ask Friidrett;1;5507
kvinner;2007;3;124;115;IL Molde-Olymp;1;5489
kvinner;2007;3;125;138;Hinna IL;1;5475
kvinner;2007;3;126;146;Turn & IL Hovding;1;5464
kvinner;2007;3;127;60;FIK Orion;3;5443
kvinner;2007;3;128;329;Trysilgutten;1;5374
kvinner;2007;3;129;9;Minerva Idrettsskole;2;5333
kvinner;2007;3;130;109;Fana IL;1;5330
kvinner;2007;3;131;247;NTNUI;1;5289
kvinner;2007;3;132;206;Jøa IL;1;5227
kvinner;2007;3;133;211;Lånke IL Friidrett;1;5211
kvinner;2007;3;134;104;Osterøy IL;2;5166
kvinner;2007;3;135;340;Snåsa IL;1;5140
kvinner;2007;3;136;43;Ringerike Friidrettsklubb;3;5106
kvinner;2007;3;137;2012;Hitra FIK;1;5063
kvinner;2007;3;138;230;IL Trio;1;5000
kvinner;2008;1;1;34;IK Tjalve;1;23745
kvinner;2008;1;2;35;Trondheim Friidrett;1;21540
kvinner;2008;1;3;52;BFG Bergen;1;21349
kvinner;2008;1;4;51;Steinkjer Friidrettsklubb;1;20772
kvinner;2008;1;5;65;IL Gular;1;20469
kvinner;2008;1;6;61;Norna-Salhus IL;1;20253
kvinner;2008;1;7;25;IL Tyrving;1;19842
kvinner;2008;1;8;89;Idrettslaget Skjalg;1;19525
kvinner;2008;1;9;73;Kristiansands IF Friidrett;1;19040
kvinner;2008;1;10;100;IL Fri;1;19007
kvinner;2008;1;11;31;Fredrikstad IF;1;18496
kvinner;2008;1;12;16;IL i BUL;1;18451
kvinner;2008;1;13;104;Osterøy IL;1;17805
kvinner;2008;1;14;134;Gloppen Friidrettslag;1;17300
kvinner;2008;2;1;72;Urædd Friidrett;1;16124
kvinner;2008;2;2;9;Minerva Idrettsskole;1;15971
kvinner;2008;2;3;102;Modum FIK;1;15897
kvinner;2008;2;4;8;IL Sandvin;1;15731
kvinner;2008;2;5;60;FIK Orion;1;15710
kvinner;2008;2;6;13;Sportsklubben Vidar;1;15422
kvinner;2008;2;7;53;Haugesund IL;1;14472
kvinner;2008;2;8;188;Ålesund Friidrettsklubb;1;14468
kvinner;2008;2;9;24;Asker Sk. Friidrett;1;14449
kvinner;2008;2;10;5;Strømmen IF;1;14416
kvinner;2008;2;11;83;Sandnes IL;1;14363
kvinner;2008;2;12;15;Ullensaker/Kisa IL;1;13391
kvinner;2008;2;13;196;Stjørdal Friidrettsklubb;1;12696
kvinner;2008;2;14;74;Ørsta IL;1;10624
kvinner;2008;3;1;181;Stord Idrettslag;1;13996
kvinner;2008;3;2;105;Lillehammer IF;1;12494
kvinner;2008;3;3;71;Laksevåg TIL;1;12208
kvinner;2008;3;4;27;IF Sturla;1;12101
kvinner;2008;3;5;176;IL i BUL Tromsø;1;12070
kvinner;2008;3;6;171;Ranheim IL;1;11993
kvinner;2008;3;7;62;Moelven IL;1;11836
kvinner;2008;3;8;93;Dimna IL;1;11495
kvinner;2008;3;9;28;Moss IL;1;11471
kvinner;2008;3;10;43;Ringerike Friidrettsklubb;1;11423
kvinner;2008;3;11;25;IL Tyrving;2;11321
kvinner;2008;3;12;34;IK Tjalve;2;11245
kvinner;2008;3;13;44;Tønsberg Friidrettsklubb;1;11145
kvinner;2008;3;14;164;Løten Friidrett;1;11011
kvinner;2008;3;15;35;Trondheim Friidrett;2;10852
kvinner;2008;3;16;68;IL Runar;1;10813
kvinner;2008;3;17;45;Ogndal IL;1;10787
kvinner;2008;3;18;42;Halden IL;1;10786
kvinner;2008;3;19;51;Steinkjer Friidrettsklubb;2;10699
kvinner;2008;3;20;22;Brandbu IF;1;10681
kvinner;2008;3;21;10000511;Tingvoll Friidrettsklubb;1;10654
kvinner;2008;3;22;114;Egersunds IK;1;10652
kvinner;2008;3;23;217;FIL Frisk;1;10288
kvinner;2008;3;24;222;GTI;1;10251
kvinner;2008;3;25;38;Aurskog/Høland Friidrettslag;1;10164
kvinner;2008;3;26;133;Eide IL;1;10162
kvinner;2008;3;27;10000212;Verdal IL;1;10117
kvinner;2008;3;28;65;IL Gular;2;10105
kvinner;2008;3;29;52;BFG Bergen;2;9965
kvinner;2008;3;30;174;Hareid IL;1;9869
kvinner;2008;3;31;89;Idrettslaget Skjalg;2;9848
kvinner;2008;3;32;10;Nittedal IL;1;9744
kvinner;2008;3;33;67;Herkules Friidrett;1;9671
kvinner;2008;3;34;55;Florø Turn og IF;1;9667
kvinner;2008;3;35;21;Lørenskog Friidrettslag;1;9664
kvinner;2008;3;36;131;IK Grane;1;9647
kvinner;2008;3;37;84;Bryne Friidrettsklubb;1;9617
kvinner;2008;3;38;99;Fagernes IL;1;9593
kvinner;2008;3;39;140;Sigdal FIK;1;9380
kvinner;2008;3;40;122;FIL Borg;1;9357
kvinner;2008;3;41;185;Byåsen IL;1;9195
kvinner;2008;3;42;50;Bækkelagets SK;1;9110
kvinner;2008;3;43;4;Ski IL Friidrett;1;9080
kvinner;2008;3;44;60;FIK Orion;2;9047
kvinner;2008;3;45;162;IL Nidelv;1;8899
kvinner;2008;3;46;94;Stein FIK;1;8855
kvinner;2008;3;47;143;FIL Aks-77;1;8839
kvinner;2008;3;48;269;Moi IL;1;8799
kvinner;2008;3;49;220;Voss IL;1;8745
kvinner;2008;3;50;7;Ås IL;1;8738
kvinner;2008;3;51;25;IL Tyrving;3;8704
kvinner;2008;3;52;16;IL i BUL;2;8696
kvinner;2008;3;53;71;Laksevåg TIL;2;8585
kvinner;2008;3;54;129;FIK Ren-Eng;1;8562
kvinner;2008;3;55;72;Urædd Friidrett;2;8412
kvinner;2008;3;56;83;Sandnes IL;2;8327
kvinner;2008;3;57;93;Dimna IL;2;8278
kvinner;2008;3;58;20;IF Eiker-Kvikk;1;8212
kvinner;2008;3;59;57;Snøgg Friidrett;1;8161
kvinner;2008;3;60;85;IK Våg;1;8051
kvinner;2008;3;61;261;Narvik IL;1;8000
kvinner;2008;3;62;115;IL Molde-Olymp;1;7973
kvinner;2008;3;63;24;Asker Sk. Friidrett;2;7912
kvinner;2008;3;64;73;Kristiansands IF Friidrett;2;7748
kvinner;2008;3;65;79;Mandal & Halse IL;1;7731
kvinner;2008;3;66;104;Osterøy IL;2;7630
kvinner;2008;3;67;53;Haugesund IL;2;7600
kvinner;2008;3;68;126;Os Turnforening;1;7562
kvinner;2008;3;69;13;Sportsklubben Vidar;2;7559
kvinner;2008;3;70;61;Norna-Salhus IL;2;7553
kvinner;2008;3;71;76;IF Hellas;1;7541
kvinner;2008;3;72;186;Porsanger IL;1;7493
kvinner;2008;3;73;105;Lillehammer IF;2;7349
kvinner;2008;3;74;26;Nesodden IF;1;7274
kvinner;2008;3;75;33;Oppegård Idrettslag;1;7273
kvinner;2008;3;76;43;Ringerike Friidrettsklubb;2;7234
kvinner;2008;3;77;31;Fredrikstad IF;2;7230
kvinner;2008;3;78;175;Strindheim IL;1;7188
kvinner;2008;3;79;192;Førde IL Friidrett;1;7164
kvinner;2008;3;80;75;IL Gneist;1;7155
kvinner;2008;3;81;12;Horten Friidrettsklubb;1;7050
kvinner;2008;3;82;348;Haugen Idrettslag;1;7048
kvinner;2008;3;83;27;IF Sturla;2;6984
kvinner;2008;3;84;48;Askim IF;1;6823
kvinner;2008;3;85;15;Ullensaker/Kisa IL;2;6818
kvinner;2008;3;86;52;BFG Bergen;3;6810
kvinner;2008;3;87;178;Bodø Friidrettsklubb;1;6721
kvinner;2008;3;88;181;Stord Idrettslag;2;6703
kvinner;2008;3;89;109;Fana IL;1;6672
kvinner;2008;3;90;66;Namsen Friidrettsforening;1;6586
kvinner;2008;3;91;300;Gausdal FIK;1;6582
kvinner;2008;3;92;329;Trysilgutten;1;6581
kvinner;2008;3;93;89;Idrettslaget Skjalg;3;6542
kvinner;2008;3;94;28;Moss IL;2;6507
kvinner;2008;3;95;138;Hinna IL;1;6503
kvinner;2008;3;96;171;Ranheim IL;2;6320
kvinner;2008;3;97;222;GTI;2;6269
kvinner;2008;3;98;70;Larvik Turn & IF;1;6071
kvinner;2008;3;99;120;Torvastad IL;1;6021
kvinner;2008;3;100;10;Nittedal IL;2;6013
kvinner;2008;3;101;227;Rana FIK;1;5992
kvinner;2008;3;102;180;Sandefjord Turn & IF;1;5975
kvinner;2008;3;103;100;IL Fri;2;5973
kvinner;2008;3;104;19;IL Koll;1;5967
kvinner;2008;3;105;121;Sarpsborg IL;1;5933
kvinner;2008;3;106;14;Veldre Friidrett;1;5908
kvinner;2008;3;107;13;Sportsklubben Vidar;3;5900
kvinner;2008;3;108;296;Havørn IL;1;5879
kvinner;2008;3;109;4;Ski IL Friidrett;2;5866
kvinner;2008;3;110;230;IL Trio;1;5796
kvinner;2008;3;111;262;Sortland Friidrettsklubb;1;5785
kvinner;2008;3;112;39;Raufoss Idrettslag Friidrett;1;5766
kvinner;2008;3;113;128;IL Korlevoll-Odda;1;5756
kvinner;2008;3;114;53;Haugesund IL;3;5714
kvinner;2008;3;115;5;Strømmen IF;2;5681
kvinner;2008;3;116;113;Lillesand IL;1;5640
kvinner;2008;3;117;259;IK Hind;1;5638
kvinner;2008;3;118;216;Ulvik IL;1;5606
kvinner;2008;3;119;30;Oppstad IL;1;5574
kvinner;2008;3;120;72;Urædd Friidrett;3;5538
kvinner;2008;3;121;25;IL Tyrving;4;5476
kvinner;2008;3;122;38;Aurskog/Høland Friidrettslag;2;5455
kvinner;2008;3;123;194;Jægervatnet IL;1;5390
kvinner;2008;3;124;135;Malvik IL;1;5388
kvinner;2008;3;125;237;Mogutten IL;1;5373
kvinner;2008;3;126;245;Gjesdal IL;1;5342
kvinner;2008;3;127;132;IL Bjarg;1;5321
kvinner;2008;3;128;236;Vaaler IF;1;5265
kvinner;2008;3;129;144;Alta IF;1;5177
kvinner;2008;3;130;16;IL i BUL;3;5136
kvinner;2008;3;131;167;Nordre Trysil IL;1;5085
kvinner;2008;3;132;206;Jøa IL;1;5055
kvinner;2008;3;133;51;Steinkjer Friidrettsklubb;3;5054
kvinner;2009;1;1;34;IK Tjalve;1;23301
kvinner;2009;1;2;61;Norna-Salhus IL;1;22228
kvinner;2009;1;3;35;Trondheim Friidrett;1;21731
kvinner;2009;1;4;72;Urædd Friidrett;1;20676
kvinner;2009;1;5;65;IL Gular;1;20381
kvinner;2009;1;6;52;BFG Bergen;1;20356
kvinner;2009;1;7;51;Steinkjer Friidrettsklubb;1;20299
kvinner;2009;1;8;73;Kristiansands IF Friidrett;1;20173
kvinner;2009;1;9;89;Idrettslaget Skjalg;1;19988
kvinner;2009;1;10;25;IL Tyrving;1;19340
kvinner;2009;1;11;9;Minerva Idrettsskole;1;18913
kvinner;2009;1;12;102;Modum FIK;1;18286
kvinner;2009;1;13;100;IL Fri;1;18223
kvinner;2009;1;14;8;IL Sandvin;1;17109
kvinner;2009;2;1;16;IL i BUL;1;19209
kvinner;2009;2;2;13;Sportsklubben Vidar;1;16802
kvinner;2009;2;3;134;Gloppen Friidrettslag;1;16556
kvinner;2009;2;4;181;Stord Idrettslag;1;16393
kvinner;2009;2;5;60;FIK Orion;1;16312
kvinner;2009;2;6;71;Laksevåg TIL;1;16116
kvinner;2009;2;7;53;Haugesund IL;1;15627
kvinner;2009;2;8;27;IF Sturla;1;14800
